timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1554948010.16268,,,,
1554948010.16270,,,,
1554948010.16272,,,,
1554948010.16273,,,,
1554948010.16274,,,,
1554948010.16276,,,,
1554948010.16278,,,,
1554948010.16280,,,,
1554948010.16281,,,,
1554948010.16281,,,,
1554948010.16282,,,,
1554948010.16283,,,,
1554948010.16284,,,,
1554948010.16286,,,,
1554948010.16431,805.0549316,0,611.6483765,705.5311279
1554948010.16654,,,,
1554948010.16820,787.7289429,83.40659332,806.2637329,832.0512695
1554948010.17210,795.7875366,274.7985229,1035.934082,978.3150024
1554948010.17215,,,,
1554948010.17600,798.6080322,175.2747192,902.1611938,891.2820435
1554948010.17990,799.8168335,0,655.9707031,738.1685181
1554948010.18380,792.1611938,66.08058929,776.8497925,803.4432373
1554948010.18593,,,,
1554948010.18770,803.4432373,176.0805817,969.0476074,975.0915527
1554948010.19152,,,,
1554948010.19160,814.7252808,68.90110016,794.9816895,933.9926758
1554948010.19162,,,,
1554948010.19550,810.2930298,19.3406601,663.2234497,753.8828125
1554948010.19939,809.8901367,11.28205109,671.2820435,771.6116943
1554948010.20329,795.7875366,139.4139252,884.0292969,952.9304199
1554948010.20533,,,,
1554948010.20719,791.7582397,332.417572,1002.893799,991.2088013
1554948010.21089,,,,
1554948010.21109,800.6226807,149.8901062,780.4761963,826.4102783
1554948010.21499,805.0549316,5.238095284,629.3773193,754.6886597
1554948010.21889,799.0109863,37.47252655,766.3735962,904.5787354
1554948010.22279,803.4432373,70.51281738,913.0402832,1002.893799
1554948010.22472,,,,
1554948010.22669,807.8754883,51.97802353,796.9963379,878.3883057
1554948010.22677,,,,
1554948010.23026,,,,
1554948010.23059,805.8607788,22.16117287,677.3259888,768.7911987
1554948010.23448,795.7875366,18.53479767,774.432251,882.0146484
1554948010.23838,807.4725342,66.08058929,940.4395752,1033.919434
1554948010.24228,808.2783813,76.55677795,937.6190186,956.5567627
1554948010.24411,,,,
1554948010.24618,801.8314819,26.19047546,672.4908447,800.2197876
1554948010.24964,,,,
1554948010.25008,813.5164795,8.461538315,505.2747192,848.1685181
1554948010.25398,813.1135254,99.12088013,828.0219727,1001.684998
1554948010.25788,807.8754883,142.6373596,1016.593384,990.4029541
1554948010.26178,800.6226807,29.01098824,740.9890137,826.0073242
1554948010.26191,,,,
1554948010.26351,,,,
1554948010.26381,,,,
1554948010.26381,,,,
1554948010.26398,,,,
1554948010.26402,,,,
1554948010.26403,,,,
1554948010.26405,,,,
1554948010.26407,,,,
1554948010.26409,,,,
1554948010.26410,,,,
1554948010.26411,,,,
1554948010.26413,,,,
1554948010.26415,,,,
1554948010.26416,,,,
1554948010.26417,,,,
1554948010.26418,,,,
1554948010.26418,,,,
1554948010.26419,,,,
1554948010.26421,,,,
1554948010.26567,809.0842285,17.32600784,637.8388062,809.8901367
1554948010.26901,,,,
1554948010.26957,798.6080322,36.26373672,817.5457764,972.6740112
1554948010.27347,796.9963379,84.61538696,1001.684998,1011.355286
1554948010.27737,821.1721802,53.99267578,732.1245117,859.8534546
1554948010.28127,818.3516235,13.6996336,483.5164795,771.6116943
1554948010.28290,,,,
1554948010.28517,796.5933838,33.84615326,837.6923218,904.9816895
1554948010.28838,,,,
1554948010.28907,793.3699341,171.6483459,1147.142822,1035.531128
1554948010.29297,792.5640869,138.6080627,977.1062012,919.8901367
1554948010.29686,793.3699341,13.6996336,713.5897217,777.6557007
1554948010.29706,,,,
1554948010.30076,792.967041,13.6996336,836.0805664,861.0622559
1554948010.30229,,,,
1554948010.30466,803.0402832,147.8754578,1088.717896,1014.578735
1554948010.30775,,,,
1554948010.30856,810.6959839,150.6959686,935.6043701,956.1538696
1554948010.31246,801.8314819,17.72893715,691.4285889,788.9377441
1554948010.31636,798.2051392,6.849816799,742.1978149,828.4249268
1554948010.32026,784.9084473,147.4725342,996.4468994,1001.282043
1554948010.32168,,,,
1554948010.32416,787.7289429,252.6373596,1064.542114,1006.923096
1554948010.32712,,,,
1554948010.32806,801.8314819,76.95970917,795.3846436,842.9304199
1554948010.33195,798.2051392,5.641025543,686.9963379,800.2197876
1554948010.33221,,,,
1554948010.33585,794.9816895,68.09523773,905.7875366,958.5714111
1554948010.33975,803.4432373,66.48351288,929.1575317,1027.472534
1554948010.34108,,,,
1554948010.34365,799.0109863,19.7435894,743.8095093,870.3296509
1554948010.34649,,,,
1554948010.34755,792.967041,30.62271118,680.1465454,775.6410522
1554948010.35145,789.3406372,11.28205109,792.1611938,907.8021851
1554948010.35535,780.8791504,103.9560471,1002.490845,1030.695923
1554948010.35925,781.6849976,123.6996307,919.0842285,926.7399292
1554948010.36047,,,,
1554948010.36314,786.1171875,17.72893715,664.432251,796.1904907
1554948010.36517,,,,
1554948010.36517,,,,
1554948010.36534,,,,
1554948010.36537,,,,
1554948010.36539,,,,
1554948010.36540,,,,
1554948010.36542,,,,
1554948010.36544,,,,
1554948010.36545,,,,
1554948010.36547,,,,
1554948010.36549,,,,
1554948010.36550,,,,
1554948010.36551,,,,
1554948010.36552,,,,
1554948010.36553,,,,
1554948010.36554,,,,
1554948010.36554,,,,
1554948010.36557,,,,
1554948010.36587,,,,
1554948010.36704,794.1758423,24.98168564,677.3259888,873.9560547
1554948010.36736,,,,
1554948010.37094,796.9963379,27.80219841,762.7472534,1019.010986
1554948010.37484,788.9377441,29.41391945,843.333313,963.4066162
1554948010.37874,801.4285889,37.87545776,752.2710571,812.7106323
1554948010.37986,,,,
1554948010.38264,806.666687,0,680.9523926,834.8717651
1554948010.38524,,,,
1554948010.38654,806.2637329,132.1611786,938.8278198,999.267395
1554948010.39044,810.6959839,264.3223572,1012.967041,1017.802185
1554948010.39433,799.0109863,83.40659332,721.6483765,846.1538696
1554948010.39823,794.5787354,0,573.3699341,790.5494385
1554948010.39925,,,,
1554948010.40213,811.098877,79.37728882,807.4725342,942.8571167
1554948010.40250,,,,
1554948010.40461,,,,
1554948010.40603,806.2637329,163.9926758,962.600708,1025.457886
1554948010.40993,805.8607788,62.45421219,744.2124634,889.267395
1554948010.41383,802.6373901,15.31135559,563.2966919,777.6557007
1554948010.41773,787.7289429,20.54944992,742.600708,876.7765503
1554948010.41865,,,,
1554948010.42163,805.0549316,141.4285736,1024.651978,1004.505493
1554948010.42398,,,,
1554948010.42553,811.098877,150.293045,950.1098633,925.1282349
1554948010.42942,789.7435913,20.54944992,487.1428528,761.9414063
1554948010.43332,769.5970459,9.670330048,487.9487305,787.3259888
1554948010.43722,772.0146484,94.2857132,976.300354,959.3773193
1554948010.43765,,,,
1554948010.43804,,,,
1554948010.44112,778.4615479,124.9084244,986.3735962,955.7509155
1554948010.44335,,,,
1554948010.44502,764.7619019,26.19047546,685.3846436,778.4615479
1554948010.44892,760.3296509,6.849816799,679.3406372,764.7619019
1554948010.45282,757.9121094,103.1501846,990,940.4395752
1554948010.45672,757.5091553,130.5494537,1033.516479,980.732605
1554948010.45743,,,,
1554948010.46061,764.7619019,23.77289391,777.6557007,805.0549316
1554948010.46272,,,,
1554948010.46451,761.1355591,22.56410217,754.6886597,727.6923218
1554948010.46652,,,,
1554948010.46652,,,,
1554948010.46669,,,,
1554948010.46672,,,,
1554948010.46674,,,,
1554948010.46676,,,,
1554948010.46677,,,,
1554948010.46679,,,,
1554948010.46680,,,,
1554948010.46682,,,,
1554948010.46684,,,,
1554948010.46685,,,,
1554948010.46687,,,,
1554948010.46687,,,,
1554948010.46688,,,,
1554948010.46689,,,,
1554948010.46690,,,,
1554948010.46692,,,,
1554948010.46841,761.9414063,25.38461494,931.9780273,874.3589478
1554948010.47231,781.6849976,169.6336975,1068.168457,976.7033081
1554948010.47280,,,,
1554948010.47621,805.4578857,155.5311279,904.1758423,857.032959
1554948010.47682,,,,
1554948010.48011,801.0256348,9.670330048,661.6116943,736.1538696
1554948010.48209,,,,
1554948010.48401,786.9230957,33.84615326,782.4908447,833.2600708
1554948010.48791,777.2527466,80.98901367,987.5823975,976.7033081
1554948010.49180,778.0585938,86.6300354,963.8095093,896.1171875
1554948010.49570,796.9963379,49.56044006,812.7106323,737.765564
1554948010.49622,,,,
1554948010.49960,798.2051392,0,783.699646,787.7289429
1554948010.50147,,,,
1554948010.50350,802.234436,130.5494537,992.4176025,954.5421143
1554948010.50740,801.0256348,313.0769348,1037.94873,944.4688721
1554948010.50795,,,,
1554948010.51130,784.1025391,131.7582397,786.1171875,779.6703491
1554948010.51520,772.8204956,12.08791256,677.3259888,759.1208496
1554948010.51561,,,,
1554948010.51910,782.4908447,11.68498135,760.732605,908.6080322
1554948010.52084,,,,
1554948010.52300,788.9377441,227.2527466,965.4212646,952.5274658
1554948010.52689,788.53479,246.1904755,862.6740112,811.9047852
1554948010.53079,785.7142944,0,646.7033081,728.4981689
1554948010.53469,786.9230957,108.7912064,864.6886597,860.2564087
1554948010.53500,,,,
1554948010.53859,792.1611938,332.417572,1016.593384,981.5384521
1554948010.54021,,,,
1554948010.54249,794.1758423,274.7985229,902.5640869,869.9267578
1554948010.54310,,,,
1554948010.54639,797.399292,73.33333588,664.0292969,745.4212646
1554948010.55029,786.5201416,29.41391945,642.6740112,831.2454224
1554948010.55419,793.3699341,334.0292969,995.2380981,985.9707031
1554948010.55440,,,,
1554948010.55808,817.5457764,433.5531006,987.5823975,946.4835205
1554948010.55958,,,,
1554948010.56198,813.5164795,163.1868134,737.765564,785.7142944
1554948010.56588,803.8461304,72.93040466,736.5567627,804.2490845
1554948010.56787,,,,
1554948010.56787,,,,
1554948010.56804,,,,
1554948010.56808,,,,
1554948010.56809,,,,
1554948010.56811,,,,
1554948010.56813,,,,
1554948010.56814,,,,
1554948010.56816,,,,
1554948010.56817,,,,
1554948010.56819,,,,
1554948010.56821,,,,
1554948010.56822,,,,
1554948010.56823,,,,
1554948010.56823,,,,
1554948010.56824,,,,
1554948010.56825,,,,
1554948010.56827,,,,
1554948010.56978,806.666687,374.3223572,979.5238037,977.9121094
1554948010.57368,803.8461304,608.8278198,1077.435913,986.7765503
1554948010.57379,,,,
1554948010.57758,805.0549316,269.9633789,693.8461304,812.3076782
1554948010.57824,,,,
1554948010.57895,,,,
1554948010.58148,806.2637329,12.08791256,508.9010925,754.6886597
1554948010.58538,799.8168335,242.5641022,862.6740112,904.5787354
1554948010.58927,803.8461304,485.5311279,1029.890137,992.8204956
1554948010.59317,810.2930298,424.2857056,881.6116943,855.4212646
1554948010.59318,,,,
1554948010.59707,811.098877,72.93040466,654.7619019,757.9121094
1554948010.59832,,,,
1554948010.60097,796.5933838,156.3369904,803.4432373,875.9707031
1554948010.60487,811.5018311,620.1098633,1115.714233,1007.325989
1554948010.60877,842.1245117,370.2930298,820.7692261,909.0109863
1554948010.61257,,,,
1554948010.61267,816.7399292,2.014652014,568.53479,744.6153564
1554948010.61339,,,,
1554948010.61657,803.4432373,226.4468842,844.5421143,821.1721802
1554948010.61770,,,,
1554948010.62047,815.5311279,574.1758423,1072.600708,998.8644409
1554948010.62436,798.2051392,663.6264038,1036.739868,960.9890137
1554948010.62826,791.7582397,338.4615479,761.5384521,792.5640869
1554948010.63197,,,,
1554948010.63216,790.9523926,173.6630096,716.0073242,795.3846436
1554948010.63606,798.6080322,377.5457764,923.5164795,962.1978149
1554948010.63707,,,,
1554948010.63996,809.4871826,507.2893677,970.6593628,981.5384521
1554948010.64386,811.098877,261.0989075,724.4688721,813.9194336
1554948010.64776,805.0549316,0,532.2710571,761.5384521
1554948010.64854,,,,
1554948010.65136,,,,
1554948010.65166,798.2051392,120.4761887,727.2893677,911.8314819
1554948010.65555,802.6373901,452.8937683,956.5567627,1002.490845
1554948010.65644,,,,
1554948010.65945,804.2490845,359.0109863,797.399292,872.3442993
1554948010.66335,801.8314819,95.49450684,659.1941528,759.5238037
1554948010.66725,814.7252808,40.29304123,709.9633789,872.7472534
1554948010.66923,,,,
1554948010.66923,,,,
1554948010.66940,,,,
1554948010.66943,,,,
1554948010.66945,,,,
1554948010.66946,,,,
1554948010.66948,,,,
1554948010.66950,,,,
1554948010.66951,,,,
1554948010.66953,,,,
1554948010.66954,,,,
1554948010.66956,,,,
1554948010.66957,,,,
1554948010.66958,,,,
1554948010.66959,,,,
1554948010.66959,,,,
1554948010.66960,,,,
1554948010.66963,,,,
1554948010.67075,,,,
1554948010.67115,821.9780273,72.93040466,814.7252808,997.2527466
1554948010.67505,801.0256348,222.0146484,931.1721802,909.0109863
1554948010.67581,,,,
1554948010.67895,802.6373901,101.941391,758.7179565,771.6116943
1554948010.68285,809.8901367,31.83150101,763.1502075,832.4542236
1554948010.68369,,,,
1554948010.68674,803.4432373,314.6886597,1011.75824,996.4468994
1554948010.69014,,,,
1554948010.69064,817.5457764,258.6813049,922.3076782,967.032959
1554948010.69454,818.3516235,29.41391945,739.3773193,802.234436
1554948010.69518,,,,
1554948010.69844,813.5164795,16.11721611,610.8424683,793.3699341
1554948010.70234,812.7106323,57.21611786,752.6740112,934.7985229
1554948010.70624,800.2197876,171.2454224,992.4176025,974.6886597
1554948010.70954,,,,
1554948010.71014,772.0146484,88.24176025,700.6959839,801.0256348
1554948010.71404,746.6300659,10.47619057,394.8717957,699.4871826
1554948010.71455,,,,
1554948010.71794,739.7802124,31.4285717,398.0952454,820.366272
1554948010.71883,,,,
1554948010.72183,727.2893677,25.38461494,272.7838745,881.2088013
1554948010.72573,696.2637329,25.38461494,41.50183105,724.8717651
1554948010.72893,,,,
1554948010.72963,667.2527466,25.38461494,29.01098824,583.0402832
1554948010.73353,647.5091553,25.38461494,27.3992672,668.8644409
1554948010.73393,,,,
1554948010.73743,635.0183105,25.38461494,234.908432,804.2490845
1554948010.74133,624.5421143,25.38461494,559.6703491,716.8131714
1554948010.74523,602.3809814,25.38461494,668.0585938,561.6849976
1554948010.74832,,,,
1554948010.74913,600.7692261,25.38461494,819.9633789,615.6776733
1554948010.75302,588.6813354,24.98168564,1075.018311,776.4468994
1554948010.75330,,,,
1554948010.75398,,,,
1554948010.75692,583.8461304,25.38461494,966.6300659,757.1062012
1554948010.76082,602.3809814,25.38461494,625.3479614,592.7106323
1554948010.76472,603.5897217,25.38461494,740.1831665,595.934082
1554948010.76772,,,,
1554948010.76862,626.9597168,25.38461494,1089.523804,782.0878906
1554948010.77058,,,,
1554948010.77058,,,,
1554948010.77075,,,,
1554948010.77078,,,,
1554948010.77080,,,,
1554948010.77081,,,,
1554948010.77083,,,,
1554948010.77085,,,,
1554948010.77086,,,,
1554948010.77088,,,,
1554948010.77090,,,,
1554948010.77091,,,,
1554948010.77093,,,,
1554948010.77093,,,,
1554948010.77094,,,,
1554948010.77095,,,,
1554948010.77096,,,,
1554948010.77098,,,,
1554948010.77252,653.9560547,25.38461494,1355.457886,847.3626099
1554948010.77267,,,,
1554948010.77642,676.1171875,25.38461494,1267.216064,719.633728
1554948010.78032,696.2637329,25.38461494,1039.963379,659.5970459
1554948010.78421,715.6043701,25.38461494,1130.219727,815.5311279
1554948010.78711,,,,
1554948010.78811,737.765564,24.17582512,1212.014648,947.6923218
1554948010.78913,,,,
1554948010.79201,754.6886597,34.24908447,1070.183105,849.7802124
1554948010.79204,,,,
1554948010.79591,767.5823975,20.54944992,969.4505615,727.2893677
1554948010.79981,784.1025391,64.46886444,1039.560425,833.6630249
1554948010.80371,791.3552856,410.9890137,1267.619019,1006.923096
1554948010.80650,,,,
1554948010.80761,811.098877,612.0512695,1217.252808,960.9890137
1554948010.81141,,,,
1554948010.81151,829.2307739,458.9377441,965.4212646,808.6813354
1554948010.81541,828.0219727,411.7948608,900.9523926,834.4688721
1554948010.81930,843.7362671,645.8974609,1044.39563,999.267395
1554948010.82320,855.8241577,973.8828125,1141.904785,1020.219788
1554948010.82428,,,,
1554948010.82589,,,,
1554948010.82710,851.7948608,888.8644409,906.5933838,867.5091553
1554948010.83078,,,,
1554948010.83100,850.1831665,670.8791504,716.8131714,830.0366211
1554948010.83490,859.0476074,1004.102539,958.5714111,988.7911987
1554948010.83880,863.0769043,1426.373657,1151.978027,1073.406616
1554948010.84270,868.7179565,1411.868164,1013.772888,938.4249268
1554948010.84529,,,,
1554948010.84660,868.7179565,1050.439575,735.7509155,836.4835205
1554948010.85016,,,,
1554948010.85049,867.5091553,979.1208496,765.567749,944.4688721
1554948010.85439,871.1355591,1498.095215,1205.164795,1062.93042
1554948010.85829,871.1355591,30.21977997,1201.538452,977.1062012
1554948010.85942,,,,
1554948010.86219,870.732605,1629.450562,910.2197876,840.1098633
1554948010.86468,,,,
1554948010.86609,878.3883057,1.208791256,986.7765503,913.8461304
1554948010.86953,,,,
1554948010.86999,881.2088013,1650,1243.040283,1068.974365
1554948010.87193,,,,
1554948010.87193,,,,
1554948010.87210,,,,
1554948010.87213,,,,
1554948010.87215,,,,
1554948010.87217,,,,
1554948010.87219,,,,
1554948010.87220,,,,
1554948010.87221,,,,
1554948010.87223,,,,
1554948010.87225,,,,
1554948010.87227,,,,
1554948010.87228,,,,
1554948010.87229,,,,
1554948010.87229,,,,
1554948010.87230,,,,
1554948010.87231,,,,
1554948010.87233,,,,
1554948010.87389,875.164856,1650,1234.578735,1023.84613
1554948010.87779,869.1208496,1650,895.3113403,849.7802124
1554948010.88168,862.6740112,1650,827.2161255,844.5421143
1554948010.88407,,,,
1554948010.88558,867.1062012,1650,1172.527466,1004.102539
